timestamp,hour,day_of_week,is_weekend,is_peak_hour,terminal,num_flights,security_staff,checkin_staff,gates_available,weather,is_holiday_season,baggage_volume,international_ratio,passenger_flow,queue_length,waiting_time
2024-01-25 23:00:00,23,3,0,0,T1,7,15,13,8,Rainy,1,1474,0.33617667509162785,1753,200,49
2024-01-26 00:00:00,0,4,0,0,T2,9,19,13,15,Foggy,1,1671,0.47053503999606394,2427,200,57
2024-01-26 01:00:00,1,4,0,0,T1,9,16,8,8,Clear,1,1407,0.3867575764956231,1962,200,76
2024-01-26 02:00:00,2,4,0,0,T2,11,14,12,18,Clear,1,1540,0.38549780344432805,2480,200,36
2024-01-26 03:00:00,3,4,0,0,T2,10,13,8,12,Foggy,1,2771,0.6959472218033688,3109,200,78
2024-01-26 04:00:00,4,4,0,0,T2,13,16,10,12,Rainy,1,2171,0.30114260112687297,3250,200,51
2024-01-26 05:00:00,5,4,0,0,T2,8,16,12,19,Clear,1,1128,0.37883425859401293,1764,194,47
2024-01-26 06:00:00,6,4,0,1,T1,18,32,21,19,Rainy,1,5205,0.6377959560509174,6291,200,37
2024-01-26 07:00:00,7,4,0,1,T1,25,24,24,11,Clear,1,4573,0.4516407624665952,7463,200,32
2024-01-26 08:00:00,8,4,0,1,T3,20,22,24,18,Rainy,1,7303,0.6003583286784665,9160,200,44
2024-01-26 09:00:00,9,4,0,1,T2,25,25,15,19,Clear,1,5215,0.3225731522977392,6655,200,49
2024-01-26 10:00:00,10,4,0,0,T2,12,14,8,16,Clear,1,2171,0.437018905803636,2625,200,63
2024-01-26 11:00:00,11,4,0,0,T1,10,14,13,12,Rainy,1,1931,0.3948532625820278,2404,200,63
2024-01-26 12:00:00,12,4,0,0,T1,5,14,11,13,Rainy,1,1008,0.39389630027320216,1148,179,56
2024-01-26 13:00:00,13,4,0,0,T3,12,10,9,14,Clear,1,2467,0.41989234021454797,2759,200,53
2024-01-26 14:00:00,14,4,0,0,T1,13,12,10,11,Clear,1,1988,0.5556683287668616,2876,200,59
2024-01-26 15:00:00,15,4,0,0,T2,12,17,11,17,Clear,1,1869,0.6508863015741624,2741,200,53
2024-01-26 16:00:00,16,4,0,0,T3,7,15,9,19,Rainy,1,1112,0.5110955559767605,1586,200,71
2024-01-26 17:00:00,17,4,0,1,T2,19,31,17,9,Rainy,1,4135,0.6480468819229086,6610,200,34
2024-01-26 18:00:00,18,4,0,1,T2,24,29,24,17,Clear,1,8159,0.6944712449680986,9077,200,32
2024-01-26 19:00:00,19,4,0,1,T1,26,20,21,13,Rainy,1,9111,0.309314128266775,10167,200,41
2024-01-26 20:00:00,20,4,0,1,T1,21,24,24,10,Clear,1,5036,0.40977790722638385,6519,200,32
2024-01-26 21:00:00,21,4,0,0,T1,11,14,14,10,Clear,1,1331,0.32223695243269784,2065,189,52
2024-01-26 22:00:00,22,4,0,0,T1,9,19,8,10,Clear,1,1686,0.3542941230333072,2039,162,45
2024-01-26 23:00:00,23,4,0,0,T2,10,11,14,9,Foggy,1,2484,0.38811943672689664,2827,200,109
2024-01-27 00:00:00,0,5,1,0,T3,10,16,13,14,Clear,1,2147,0.5707864730915364,3065,200,60
2024-01-27 01:00:00,1,5,1,0,T2,9,17,9,9,Rainy,1,2499,0.6385472213830292,3210,200,67
2024-01-27 02:00:00,2,5,1,0,T1,14,17,9,8,Clear,1,2174,0.6788818358992716,3282,200,47
2024-01-27 03:00:00,3,5,1,0,T1,9,18,9,16,Clear,1,2103,0.6189114031677333,2448,200,55
2024-01-27 04:00:00,4,5,1,0,T1,14,10,14,14,Clear,1,2505,0.3741741337055471,3520,200,53
2024-01-27 05:00:00,5,5,1,0,T3,14,10,9,9,Clear,1,2482,0.3560304174811022,3363,200,73
2024-01-27 06:00:00,6,5,1,1,T1,21,34,16,8,Clear,1,5894,0.6666687636548719,8317,200,18
2024-01-27 07:00:00,7,5,1,1,T1,23,25,20,10,Clear,1,7183,0.4021625761336096,10145,200,20
2024-01-27 08:00:00,8,5,1,1,T1,28,23,15,18,Clear,1,6136,0.6620626402464928,9228,200,44
2024-01-27 09:00:00,9,5,1,1,T2,28,27,16,11,Foggy,1,11620,0.49309295623636407,17065,200,28
2024-01-27 10:00:00,10,5,1,0,T1,8,19,13,17,Clear,1,1377,0.5161469448460152,2266,158,32
2024-01-27 11:00:00,11,5,1,0,T3,12,18,9,11,Clear,1,2152,0.662736979081936,3183,200,45
2024-01-27 12:00:00,12,5,1,0,T1,10,12,10,14,Clear,1,2074,0.3751830870826353,2783,200,54
2024-01-27 13:00:00,13,5,1,0,T2,13,17,9,11,Clear,1,2558,0.6628478416563016,3014,200,62
2024-01-27 14:00:00,14,5,1,0,T2,5,14,12,14,Clear,1,1007,0.4124639498933877,1391,108,33
2024-01-27 15:00:00,15,5,1,0,T2,13,15,12,9,Clear,1,2524,0.5489880465406477,2853,200,42
2024-01-27 16:00:00,16,5,1,0,T1,12,16,9,16,Clear,1,2559,0.3194845582710167,2920,200,45
2024-01-27 17:00:00,17,5,1,1,T3,27,30,15,12,Clear,1,9887,0.669425256672588,11783,200,31
2024-01-27 18:00:00,18,5,1,1,T3,18,20,22,11,Foggy,1,9307,0.4779791913087953,11088,200,59
2024-01-27 19:00:00,19,5,1,1,T2,27,28,22,15,Clear,1,7769,0.5400838072523082,10775,200,35
2024-01-27 20:00:00,20,5,1,1,T2,25,22,16,8,Clear,1,7472,0.5512036715662877,8899,200,26
2024-01-27 21:00:00,21,5,1,0,T1,14,15,8,19,Clear,1,2608,0.4382147030782719,3954,200,81
2024-01-27 22:00:00,22,5,1,0,T3,9,12,9,8,Rainy,1,1905,0.6697889100975111,3015,200,86
2024-01-27 23:00:00,23,5,1,0,T1,8,17,11,12,Clear,1,1677,0.40716953161153585,2015,200,71
2024-01-28 00:00:00,0,6,1,0,T2,12,12,10,16,Clear,1,2204,0.640312286057171,2900,200,56
2024-01-28 01:00:00,1,6,1,0,T2,6,16,11,16,Clear,1,1179,0.42685143403674597,1621,200,70
2024-01-28 02:00:00,2,6,1,0,T3,6,15,11,14,Clear,1,1268,0.656845857267388,1480,200,42
2024-01-28 03:00:00,3,6,1,0,T3,12,15,8,13,Rainy,1,2737,0.6467770025383057,3162,200,74
2024-01-28 04:00:00,4,6,1,0,T3,7,18,9,12,Clear,1,1110,0.6802305811595422,1512,122,21
2024-01-28 05:00:00,5,6,1,0,T2,5,12,12,9,Rainy,1,1703,0.4653568818712529,1968,200,59
2024-01-28 06:00:00,6,6,1,1,T1,28,30,16,15,Clear,1,8494,0.3082899109771756,12572,200,25
2024-01-28 07:00:00,7,6,1,1,T2,25,26,21,18,Clear,1,7978,0.3898206406570759,12258,200,31
2024-01-28 08:00:00,8,6,1,1,T1,20,31,23,17,Clear,1,4756,0.6142072186919587,6790,200,24
2024-01-28 09:00:00,9,6,1,1,T2,28,28,15,17,Clear,1,5921,0.3629274375845081,9199,200,35
2024-01-28 10:00:00,10,6,1,0,T3,14,17,8,9,Clear,1,3716,0.5630699300514581,4544,200,52
2024-01-28 11:00:00,11,6,1,0,T1,5,12,9,9,Rainy,1,1637,0.30336060971129547,2001,200,96
2024-01-28 12:00:00,12,6,1,0,T1,7,12,11,11,Rainy,1,1810,0.6542547500814339,2102,200,102
2024-01-28 13:00:00,13,6,1,0,T2,6,16,11,13,Clear,1,1350,0.6942351363526005,1714,149,54
2024-01-28 14:00:00,14,6,1,0,T1,6,18,13,19,Rainy,1,1260,0.45539110007363925,1797,165,52
2024-01-28 15:00:00,15,6,1,0,T3,12,19,10,17,Clear,1,2724,0.3902459751369135,3340,200,54
2024-01-28 16:00:00,16,6,1,0,T1,13,10,14,10,Clear,1,2755,0.6289352538028286,3394,200,64
2024-01-28 17:00:00,17,6,1,1,T1,19,33,17,17,Rainy,1,5270,0.3189211464014087,8348,200,46
2024-01-28 18:00:00,18,6,1,1,T1,23,32,24,12,Clear,1,5388,0.3673358812862776,8123,200,20
2024-01-28 19:00:00,19,6,1,1,T1,28,28,24,11,Clear,1,8902,0.5883238650297133,10114,200,20
2024-01-28 20:00:00,20,6,1,1,T1,29,20,24,10,Foggy,1,12702,0.3984274439888421,16808,200,29
2024-01-28 21:00:00,21,6,1,0,T1,13,12,11,11,Clear,1,2982,0.6411924486330464,4072,200,42
2024-01-28 22:00:00,22,6,1,0,T1,9,18,10,9,Clear,1,1628,0.6382398136577923,2198,200,54
2024-01-28 23:00:00,23,6,1,0,T1,9,19,13,10,Foggy,1,2230,0.6627431334739112,3016,200,73
2024-01-29 00:00:00,0,0,0,0,T2,5,10,10,13,Clear,1,1108,0.5817901800760384,1299,149,39
2024-01-29 01:00:00,1,0,0,0,T2,9,11,10,12,Clear,1,1569,0.5005266472374273,1979,200,95
2024-01-29 02:00:00,2,0,0,0,T3,6,19,12,12,Clear,1,1049,0.49913939642653815,1309,86,15
2024-01-29 03:00:00,3,0,0,0,T1,6,19,11,15,Clear,1,913,0.3529578336249242,1283,106,28
2024-01-29 04:00:00,4,0,0,0,T2,13,19,11,10,Clear,1,1796,0.692301180161727,2184,176,39
2024-01-29 05:00:00,5,0,0,0,T2,7,10,9,15,Clear,1,865,0.415341027420478,1436,190,51
2024-01-29 06:00:00,6,0,0,1,T1,21,32,16,9,Clear,1,5419,0.40595397703306074,7053,200,21
2024-01-29 07:00:00,7,0,0,1,T2,16,25,15,13,Clear,1,3573,0.6959047804768271,5230,200,41
2024-01-29 08:00:00,8,0,0,1,T1,19,23,16,14,Foggy,1,7173,0.613224665429912,8706,200,57
2024-01-29 09:00:00,9,0,0,1,T2,29,29,16,13,Clear,1,5277,0.3816235368394078,8134,200,40
2024-01-29 10:00:00,10,0,0,0,T2,10,18,9,19,Clear,1,1675,0.5456417499281195,2454,200,54
2024-01-29 11:00:00,11,0,0,0,T3,13,12,10,13,Clear,1,2680,0.6692707617776015,3316,200,59
2024-01-29 12:00:00,12,0,0,0,T3,9,14,8,16,Rainy,1,1432,0.32846473653916053,2376,200,68
2024-01-29 13:00:00,13,0,0,0,T2,6,16,8,8,Clear,1,896,0.4905721774006211,1371,168,66
2024-01-29 14:00:00,14,0,0,0,T2,6,14,11,8,Foggy,1,1289,0.5921058791260537,1789,200,99
2024-01-29 15:00:00,15,0,0,0,T3,10,13,14,10,Rainy,1,1965,0.6637449178730942,2607,200,55
2024-01-29 16:00:00,16,0,0,0,T1,10,18,11,8,Clear,1,2058,0.6049589910184594,2421,200,36
2024-01-29 17:00:00,17,0,0,1,T2,27,34,16,15,Clear,1,5128,0.37138411594143417,6996,200,16
2024-01-29 18:00:00,18,0,0,1,T1,19,32,18,12,Foggy,1,6096,0.32217761609277,8594,200,25
2024-01-29 19:00:00,19,0,0,1,T1,15,34,22,16,Clear,1,2883,0.5071019387838904,3838,200,32
2024-01-29 20:00:00,20,0,0,1,T3,19,34,18,8,Clear,1,4766,0.5247611993419796,5937,200,17
2024-01-29 21:00:00,21,0,0,0,T3,5,12,11,12,Foggy,1,921,0.34191991119843446,1061,169,71
2024-01-29 22:00:00,22,0,0,0,T2,5,16,13,16,Clear,1,689,0.495255569065767,1141,84,31
2024-01-29 23:00:00,23,0,0,0,T1,12,14,14,12,Clear,1,2065,0.6822543357681451,2750,200,58
2024-01-30 00:00:00,0,1,0,0,T1,13,10,14,11,Foggy,1,2681,0.6283190465656114,3714,200,86
2024-01-30 01:00:00,1,1,0,0,T1,5,10,10,16,Clear,1,1000,0.41745322517078126,1320,200,77
2024-01-30 02:00:00,2,1,0,0,T3,11,16,11,10,Clear,1,1503,0.5272550319297445,1862,200,63
2024-01-30 03:00:00,3,1,0,0,T2,10,15,10,12,Clear,1,1815,0.694690026268619,2093,200,47
2024-01-30 04:00:00,4,1,0,0,T1,8,13,8,16,Clear,1,1429,0.49534203903709534,2039,200,79
2024-01-30 05:00:00,5,1,0,0,T2,8,15,8,16,Clear,1,1287,0.3659952528179238,1780,200,64
2024-01-30 06:00:00,6,1,0,1,T3,22,21,16,15,Rainy,1,7776,0.33666656627412556,8675,200,49
2024-01-30 07:00:00,7,1,0,1,T2,27,26,22,16,Clear,1,5721,0.46573057233076526,8619,200,43
2024-01-30 08:00:00,8,1,0,1,T2,18,23,17,11,Clear,1,3251,0.5776932328069453,4648,200,37
2024-01-30 09:00:00,9,1,0,1,T2,23,27,16,16,Clear,1,7366,0.5595715202609597,8207,200,46
2024-01-30 10:00:00,10,1,0,0,T2,9,12,10,8,Rainy,1,1669,0.6105895086931472,2193,200,101
2024-01-30 11:00:00,11,1,0,0,T1,9,10,13,15,Clear,1,1372,0.4242189829170422,1749,200,64
2024-01-30 12:00:00,12,1,0,0,T1,6,10,10,14,Clear,1,1121,0.5381583627492795,1343,200,94
2024-01-30 13:00:00,13,1,0,0,T3,12,12,12,14,Rainy,1,1935,0.4027272590559708,2575,200,87
2024-01-30 14:00:00,14,1,0,0,T3,13,10,11,16,Clear,1,2105,0.5717654629112892,2634,200,62
2024-01-30 15:00:00,15,1,0,0,T1,13,12,14,13,Rainy,1,2348,0.5251359268034945,3242,200,62
2024-01-30 16:00:00,16,1,0,0,T1,7,11,11,15,Rainy,1,998,0.6749413761442815,1453,200,84
2024-01-30 17:00:00,17,1,0,1,T2,16,34,17,9,Clear,1,3347,0.5776602440711529,4354,200,27
2024-01-30 18:00:00,18,1,0,1,T3,21,30,18,14,Foggy,1,5079,0.5936715263620058,7091,200,45
2024-01-30 19:00:00,19,1,0,1,T1,15,26,15,14,Clear,1,3521,0.6826612965201728,5312,200,34
2024-01-30 20:00:00,20,1,0,1,T3,28,28,15,9,Clear,1,6085,0.4749795677699339,8482,200,27
2024-01-30 21:00:00,21,1,0,0,T2,8,18,12,8,Clear,1,1251,0.3378266505811893,1638,186,47
2024-01-30 22:00:00,22,1,0,0,T3,10,14,9,9,Clear,1,1695,0.3046006201308543,2303,200,57
2024-01-30 23:00:00,23,1,0,0,T2,8,17,9,11,Clear,1,1207,0.4164040117643824,1610,200,53
2024-01-01 00:00:00,0,0,0,0,T1,10,15,14,13,Clear,1,1142,0.4431510042887279,1731,183,56
2024-01-01 01:00:00,1,0,0,0,T1,9,18,10,15,Clear,1,1135,0.5920354045743934,1701,168,35
2024-01-01 02:00:00,2,0,0,0,T2,9,13,13,15,Clear,1,1649,0.5249841373831942,2270,200,60
2024-01-01 03:00:00,3,0,0,0,T2,5,11,14,11,Clear,1,979,0.6252405432767383,1128,97,28
2024-01-01 04:00:00,4,0,0,0,T1,13,14,11,19,Foggy,1,2283,0.35788821940604343,3090,200,64
2024-01-01 05:00:00,5,0,0,0,T2,9,19,14,18,Clear,1,1687,0.531735644318299,1903,128,29
2024-01-01 06:00:00,6,0,0,1,T2,15,27,20,14,Clear,1,4856,0.5720141377638663,5551,200,38
2024-01-01 07:00:00,7,0,0,1,T1,23,22,15,17,Clear,1,6257,0.5328378796531971,7802,200,27
2024-01-01 08:00:00,8,0,0,1,T1,21,27,16,14,Clear,1,4438,0.4015607220024857,6846,200,35
2024-01-01 09:00:00,9,0,0,1,T1,17,32,24,14,Clear,1,3607,0.638081014111687,5812,200,32
2024-01-01 10:00:00,10,0,0,0,T2,11,16,11,16,Clear,1,2119,0.5115522351062373,2532,200,54
2024-01-01 11:00:00,11,0,0,0,T1,7,19,12,9,Rainy,1,1273,0.6124641894898937,1927,153,35
2024-01-01 12:00:00,12,0,0,0,T1,11,10,13,12,Clear,1,2027,0.33686136688033447,2589,200,55
2024-01-01 13:00:00,13,0,0,0,T1,14,17,13,9,Clear,1,2044,0.35363192742258365,2760,185,54
2024-01-01 14:00:00,14,0,0,0,T2,14,13,11,8,Clear,1,1927,0.4986096298260674,3130,200,55
2024-01-01 15:00:00,15,0,0,0,T3,12,12,13,13,Clear,1,2574,0.4939843142613583,2887,200,82
2024-01-01 16:00:00,16,0,0,0,T2,10,14,9,18,Foggy,1,1903,0.5617378996546378,2598,200,71
2024-01-01 17:00:00,17,0,0,1,T1,25,30,24,10,Clear,1,5148,0.31795212203589823,7190,200,21
2024-01-01 18:00:00,18,0,0,1,T2,26,33,17,18,Clear,1,5698,0.41401497002496596,8633,200,34
2024-01-01 19:00:00,19,0,0,1,T1,28,34,17,10,Rainy,1,6451,0.5987208369163473,9327,200,28
2024-01-01 20:00:00,20,0,0,1,T2,21,27,21,8,Foggy,1,5459,0.4900303529642568,7978,200,52
2024-01-01 21:00:00,21,0,0,0,T3,6,16,11,16,Clear,1,919,0.6302683441372596,1069,71,23
2024-01-01 22:00:00,22,0,0,0,T2,11,19,9,19,Rainy,1,2400,0.5871078732721637,2809,200,45
2024-01-01 23:00:00,23,0,0,0,T3,8,15,14,14,Clear,1,1045,0.3748040452262298,1587,175,51
2024-01-02 00:00:00,0,1,0,0,T1,5,14,14,10,Clear,1,841,0.46285272994500404,1195,141,29
2024-01-02 01:00:00,1,1,0,0,T1,9,19,14,14,Clear,1,1145,0.5334045379177199,1468,120,21
2024-01-02 02:00:00,2,1,0,0,T2,11,11,13,16,Clear,1,1889,0.49408730157933417,2342,200,66
2024-01-02 03:00:00,3,1,0,0,T2,10,11,12,10,Rainy,1,2211,0.30008126607776014,2462,200,103
2024-01-02 04:00:00,4,1,0,0,T3,5,16,10,8,Clear,1,892,0.6909347533990869,1114,96,24
2024-01-02 05:00:00,5,1,0,0,T1,13,13,14,16,Clear,1,2098,0.6437177914867708,2550,200,55
2024-01-02 06:00:00,6,1,0,1,T1,21,33,23,17,Clear,1,5262,0.5228953271453061,7866,200,27
2024-01-02 07:00:00,7,1,0,1,T1,27,27,19,8,Clear,1,5956,0.44404137872420685,7625,200,38
2024-01-02 08:00:00,8,1,0,1,T3,21,27,17,10,Clear,1,3952,0.48626727060646024,5700,200,35
2024-01-02 09:00:00,9,1,0,1,T1,17,28,16,15,Clear,1,3001,0.3186899888975049,4591,200,34
2024-01-02 10:00:00,10,1,0,0,T2,13,15,8,16,Clear,1,1629,0.5664489939648112,2112,200,40
2024-01-02 11:00:00,11,1,0,0,T3,8,11,13,11,Rainy,1,1771,0.5796977952722007,2367,200,88
2024-01-02 12:00:00,12,1,0,0,T1,6,12,11,10,Clear,1,895,0.30101850036452715,1353,148,40
2024-01-02 13:00:00,13,1,0,0,T3,6,18,10,13,Clear,1,843,0.32234829603694914,1139,120,35
2024-01-02 14:00:00,14,1,0,0,T1,8,14,10,15,Clear,1,1492,0.39857805585044437,1950,200,52
2024-01-02 15:00:00,15,1,0,0,T1,6,10,11,13,Clear,1,1052,0.6127449125997574,1319,197,95
2024-01-02 16:00:00,16,1,0,0,T1,8,17,10,10,Foggy,1,1407,0.6374263724334116,2330,200,77
2024-01-02 17:00:00,17,1,0,1,T3,28,34,19,10,Clear,1,8165,0.654265147797856,9784,200,31
2024-01-02 18:00:00,18,1,0,1,T2,16,28,22,9,Clear,1,4468,0.4442371401745625,5774,200,29
2024-01-02 19:00:00,19,1,0,1,T1,22,25,19,11,Clear,1,6189,0.5875666106926822,6954,200,31
2024-01-02 20:00:00,20,1,0,1,T2,28,34,16,9,Clear,1,6279,0.6681937713489141,7891,200,37
2024-01-02 21:00:00,21,1,0,0,T3,8,14,14,18,Clear,1,1298,0.32390039659873887,1939,138,31
2024-01-02 22:00:00,22,1,0,0,T3,5,10,13,17,Foggy,1,661,0.6838624831845026,1042,174,68
2024-01-02 23:00:00,23,1,0,0,T1,11,15,9,17,Clear,1,2268,0.4436082577410294,2597,200,48
2024-01-03 00:00:00,0,2,0,0,T2,9,10,11,15,Clear,1,1430,0.39551953860094136,1629,199,88
2024-01-03 01:00:00,1,2,0,0,T1,10,13,8,10,Clear,1,1349,0.3874914652003197,1848,200,74
2024-01-03 02:00:00,2,2,0,0,T1,11,18,8,19,Clear,1,1994,0.5327403536377863,2249,200,57
2024-01-03 03:00:00,3,2,0,0,T1,5,17,11,17,Clear,1,833,0.45058048441376175,1151,153,53
2024-01-03 04:00:00,4,2,0,0,T3,5,18,9,13,Foggy,1,861,0.616377694867534,1172,140,34
2024-01-03 05:00:00,5,2,0,0,T1,9,17,13,18,Rainy,1,1718,0.5685635938514357,2121,200,69
2024-01-03 06:00:00,6,2,0,1,T3,26,23,22,12,Rainy,1,5708,0.665847435748184,8841,200,50
2024-01-03 07:00:00,7,2,0,1,T1,26,29,16,10,Clear,1,5030,0.6807952989044008,7729,200,30
2024-01-03 08:00:00,8,2,0,1,T1,18,29,15,19,Rainy,1,4488,0.52821963389857,6730,200,55
2024-01-03 09:00:00,9,2,0,1,T3,16,31,23,8,Clear,1,3068,0.5783454520216831,4368,200,18
2024-01-03 10:00:00,10,2,0,0,T1,8,14,9,14,Clear,1,1158,0.6676408244621772,1644,200,60
2024-01-03 11:00:00,11,2,0,0,T1,5,17,13,9,Clear,1,984,0.3606719229222173,1241,108,21
2024-01-03 12:00:00,12,2,0,0,T2,14,14,9,12,Clear,1,1729,0.5502991114883483,2511,200,47
2024-01-03 13:00:00,13,2,0,0,T1,14,19,9,19,Clear,1,2305,0.5849299575705027,2982,200,35
2024-01-03 14:00:00,14,2,0,0,T3,7,16,12,14,Rainy,1,1407,0.6651550172681003,1799,200,70
2024-01-03 15:00:00,15,2,0,0,T1,7,18,10,9,Clear,1,981,0.5062210544555239,1346,165,51
2024-01-03 16:00:00,16,2,0,0,T3,7,16,13,18,Clear,1,1030,0.40686288023005707,1379,176,52
2024-01-03 17:00:00,17,2,0,1,T2,20,34,20,10,Clear,1,6096,0.483296872865308,7436,200,18
2024-01-03 18:00:00,18,2,0,1,T3,28,22,17,19,Clear,1,4886,0.4295271945722367,7146,200,46
2024-01-03 19:00:00,19,2,0,1,T3,23,31,24,13,Clear,1,5174,0.5261223550334929,8224,200,27
2024-01-03 20:00:00,20,2,0,1,T2,16,25,16,17,Rainy,1,5237,0.628542812370921,6196,200,36
2024-01-03 21:00:00,21,2,0,0,T3,5,10,8,15,Foggy,1,1291,0.5671108525289277,1561,200,101
2024-01-03 22:00:00,22,2,0,0,T2,7,12,8,16,Clear,1,890,0.4033850025699759,1479,200,76
2024-01-03 23:00:00,23,2,0,0,T1,7,10,12,13,Clear,1,914,0.5002048377727184,1445,162,69
2024-01-04 00:00:00,0,3,0,0,T2,10,16,10,10,Foggy,1,2016,0.3846158812522925,2833,200,86
2024-01-04 01:00:00,1,3,0,0,T1,11,14,9,9,Clear,1,2203,0.3947789644179759,2654,200,63
2024-01-04 02:00:00,2,3,0,0,T3,10,19,8,10,Rainy,1,1624,0.5360581371346218,2169,200,54
2024-01-04 03:00:00,3,3,0,0,T2,13,17,14,8,Clear,1,1743,0.4897433934351806,2448,200,53
2024-01-04 04:00:00,4,3,0,0,T1,11,13,14,16,Clear,1,1766,0.5015200510906374,2195,174,44
2024-01-04 05:00:00,5,3,0,0,T3,11,15,13,18,Rainy,1,1987,0.626388843111238,3297,200,51
2024-01-04 06:00:00,6,3,0,1,T1,26,25,16,9,Clear,1,5133,0.5378471412364197,8196,200,35
2024-01-04 07:00:00,7,3,0,1,T2,18,23,17,17,Foggy,1,4841,0.3255581394397373,7260,200,52
2024-01-04 08:00:00,8,3,0,1,T3,22,24,20,9,Clear,1,5036,0.424804286277336,7300,200,39
2024-01-04 09:00:00,9,3,0,1,T3,18,22,15,14,Rainy,1,6780,0.48541036363977674,7845,200,55
2024-01-04 10:00:00,10,3,0,0,T3,8,10,14,14,Rainy,1,1307,0.46601862430743496,1750,200,57
2024-01-04 11:00:00,11,3,0,0,T2,5,12,10,11,Clear,1,941,0.49508874527246605,1100,117,31
2024-01-04 12:00:00,12,3,0,0,T2,12,10,11,12,Clear,1,1735,0.568511626016055,2819,200,68
2024-01-04 13:00:00,13,3,0,0,T3,14,12,8,19,Clear,1,1872,0.6987573831420517,2695,200,89
2024-01-04 14:00:00,14,3,0,0,T1,6,16,13,19,Clear,1,1271,0.5835933888389024,1528,200,63
2024-01-04 15:00:00,15,3,0,0,T2,8,14,14,13,Clear,1,1110,0.5734119215854145,1417,102,18
2024-01-04 16:00:00,16,3,0,0,T2,11,18,12,12,Clear,1,1379,0.37753525107052055,2277,187,56
2024-01-04 17:00:00,17,3,0,1,T1,24,21,20,14,Foggy,1,7858,0.5342495960258432,11047,200,47
2024-01-04 18:00:00,18,3,0,1,T1,17,28,16,19,Rainy,1,3919,0.4806907669164584,5626,200,43
2024-01-04 19:00:00,19,3,0,1,T1,21,20,18,18,Clear,1,4891,0.5774029092336765,5973,200,39
2024-01-04 20:00:00,20,3,0,1,T2,29,32,22,19,Clear,1,6536,0.41904227178576336,7599,200,33
2024-01-04 21:00:00,21,3,0,0,T2,6,12,12,15,Foggy,1,1170,0.5813785550684827,1717,200,52
2024-01-04 22:00:00,22,3,0,0,T3,14,17,10,11,Rainy,1,2614,0.3542966089369877,3643,200,86
2024-01-04 23:00:00,23,3,0,0,T1,13,14,11,11,Clear,1,2146,0.34940957544875206,2815,200,51
2024-01-05 00:00:00,0,4,0,0,T3,10,10,12,17,Clear,1,1200,0.593973906076567,1895,200,85
2024-01-05 01:00:00,1,4,0,0,T1,11,18,10,15,Clear,1,1623,0.47956470146156505,2672,200,33
2024-01-05 02:00:00,2,4,0,0,T2,5,13,14,8,Clear,1,875,0.6753327325395138,1117,141,34
2024-01-05 03:00:00,3,4,0,0,T3,9,15,13,8,Clear,1,1158,0.4258583423011645,1562,118,24
2024-01-05 04:00:00,4,4,0,0,T2,10,12,13,16,Rainy,1,2363,0.6940508277129999,2657,200,64
2024-01-05 05:00:00,5,4,0,0,T3,5,11,13,8,Clear,1,829,0.6620108255444255,943,104,38
2024-01-05 06:00:00,6,4,0,1,T2,29,20,20,8,Clear,1,7543,0.5328640958059977,10319,200,44
2024-01-05 07:00:00,7,4,0,1,T1,24,28,21,16,Clear,1,4163,0.5006188295774462,6927,200,30
2024-01-05 08:00:00,8,4,0,1,T2,25,32,15,19,Clear,1,5912,0.6512618862242417,8286,200,26
2024-01-05 09:00:00,9,4,0,1,T1,15,34,21,14,Clear,1,4298,0.40805930948397745,5007,200,28
2024-01-05 10:00:00,10,4,0,0,T2,11,19,10,11,Rainy,1,1673,0.5959521799387497,2457,200,69
2024-01-05 11:00:00,11,4,0,0,T3,7,16,11,8,Clear,1,1243,0.6227428886624421,1699,158,51
2024-01-05 12:00:00,12,4,0,0,T3,6,16,10,14,Rainy,1,866,0.5719603721706505,1257,189,50
2024-01-05 13:00:00,13,4,0,0,T1,14,14,9,10,Rainy,1,3438,0.47309673026494914,3891,200,52
2024-01-05 14:00:00,14,4,0,0,T1,14,12,12,12,Clear,1,2703,0.646182991353358,3105,200,41
2024-01-05 15:00:00,15,4,0,0,T1,13,11,9,12,Rainy,1,3234,0.6699267578471303,3746,200,104
2024-01-05 16:00:00,16,4,0,0,T2,7,19,9,12,Clear,1,1193,0.4440504487976646,1523,138,45
2024-01-05 17:00:00,17,4,0,1,T2,22,25,15,17,Foggy,1,7476,0.44003784653769773,10270,200,64
2024-01-05 18:00:00,18,4,0,1,T2,25,24,15,12,Clear,1,6802,0.4965823301786314,7744,200,39
2024-01-05 19:00:00,19,4,0,1,T3,17,33,22,14,Clear,1,3770,0.460656563586083,5688,200,25
2024-01-05 20:00:00,20,4,0,1,T1,29,27,16,19,Clear,1,5863,0.3366119968336396,7802,200,34
2024-01-05 21:00:00,21,4,0,0,T1,13,12,9,10,Clear,1,1571,0.3410118835284157,2428,200,56
2024-01-05 22:00:00,22,4,0,0,T3,10,17,10,19,Clear,1,1392,0.33470264242705183,1919,200,50
2024-01-05 23:00:00,23,4,0,0,T2,11,15,10,17,Clear,1,1838,0.5120283949982454,2543,200,46
2024-01-06 00:00:00,0,5,1,0,T2,14,15,8,17,Clear,1,2994,0.322371383146322,3902,200,73
2024-01-06 01:00:00,1,5,1,0,T2,12,18,11,8,Clear,1,1809,0.36037181624516773,2996,200,43
